user_id,movie_id,view_count,liked,saved,shared,comment_count,search_count,interaction_count,target_score,last_interaction,account_age_days,total_views,total_likes,total_saves,total_shares,total_comments,total_searches,avg_interaction_weight,favorite_genres,preferred_runtime,preferred_release_year,favorite_directors,favorite_writers,interaction_count_user,active_days,genres,rate,release_year,runtime,country,is_series,adult,director_id,writer_id,producer_id,popularity
118,64,2,True,False,True,3,2,9,4.3,2025-10-18,908,325,16,16,33,43,14,0.24,Horror|TV Movie,129,2019,36|29,70,186,606,Science Fiction|Romance|Thriller,7.7,2014,114,India,False,False,6,57,20,3001
147,121,13,True,False,True,1,2,18,5.5,2025-01-09,1008,489,96,61,19,2,220,1.16,Family|Action|Music,94,2011,28|26|16,50,392,226,Animation|Romance,7.6,2013,172,Italy,False,False,19,69,18,3387
232,70,6,False,True,False,3,4,14,4.6,2026-05-19,385,169,2,19,3,136,11,0.42,History,104,1993,29|47|1,12,159,16,Drama|Horror,6.4,2011,122,Canada,False,True,6,19,4,2188
425,4,12,True,False,False,2,3,18,4.7,2025-05-05,510,202,98,56,15,8,101,0.75,Thriller,155,1998,25|44,42|21,48,763,Thriller|Comedy|Fantasy,6.8,1999,100,India,False,False,14,15,16,3561
5,11,10,True,False,False,3,1,15,4.6,2026-05-02,318,195,98,11,15,40,255,0.31,Horror|Adventure|War,115,1994,35|51|7,63,243,325,Music|Science Fiction|Drama,4.1,2004,120,Japan,False,True,46,57,36,2419
445,154,15,True,True,False,3,2,22,7.2,2025-06-14,142,276,19,57,18,67,277,0.64,Thriller,118,1996,40,31|42,69,675,Mystery|Drama|Thriller,8.0,2015,94,Italy,False,False,21,15,7,4291
55,125,2,True,False,False,0,1,4,1.5,2025-07-16,203,21,73,49,31,134,131,0.26,Animation,71,1998,32|57|54,60,67,370,Romance|Music|Adventure,8.8,1997,142,USA,False,False,5,28,34,800
321,46,3,False,False,False,1,4,8,1.5,2026-03-02,217,397,81,73,22,117,218,1.26,Documentary,140,2010,22|43|11,77|57|46,327,564,Music|Romance,8.4,2007,180,India,False,False,14,49,50,4512
18,73,8,False,False,False,0,5,13,2.1,2025-01-17,1061,74,113,38,0,76,113,0.46,Action|Fantasy,140,2017,37|10|7,59,369,160,Fantasy,6.1,2017,106,France,False,False,37,52,37,1786
329,77,2,False,False,False,0,4,6,0.8,2025-02-08,1181,200,10,7,21,89,222,0.7,Family,165,2023,41,49|7|40,541,43,War|Crime,5.9,2024,103,Japan,True,False,26,58,49,4880
43,122,2,True,False,False,1,2,6,2.1,2025-02-20,1123,209,33,10,25,128,222,1.13,Crime,131,2020,32,74|26,579,631,Thriller|Family|War,4.4,2007,116,Italy,True,False,28,47,23,1565
316,114,10,True,False,False,1,2,14,3.7,2025-05-30,903,27,118,29,12,95,79,1.11,Comedy,164,1988,40,37,19,352,Comedy|History|Science Fiction,6.7,2001,101,Germany,False,False,49,34,36,3961
88,16,4,False,False,False,0,2,6,1.0,2025-10-18,412,409,89,79,17,13,238,0.99,Animation,119,2002,55|59|43,14|3,304,889,Mystery|Family|Western,6.9,2025,87,India,False,False,6,24,13,4106
251,101,14,False,False,True,2,2,19,5.2,2025-06-10,38,182,87,45,22,77,120,1.4,Fantasy|Adventure|Western,119,1986,18|15|10,51|18,94,748,Thriller|Family,6.4,2016,94,Iran,False,False,22,58,35,1084
159,177,6,False,False,False,1,1,8,1.8,2026-06-21,277,225,116,18,36,40,162,0.28,Comedy|Documentary|Horror,88,1986,57|27,39|57,285,156,Comedy,4.8,1981,172,Italy,False,False,40,30,39,1907
258,155,7,False,False,False,3,1,11,3.0,2026-04-26,766,99,109,49,31,121,70,0.4,Adventure,122,1985,27|15,26|27|9,186,450,TV Movie|Horror|Science Fiction,9.1,2007,126,USA,False,False,47,41,26,4690
266,138,1,False,False,False,0,1,2,0.3,2026-02-10,81,290,49,66,40,12,97,0.55,History|Western,129,1995,19|40,67,150,475,Science Fiction|Animation|Thriller,4.7,2017,189,Germany,True,False,29,4,12,3721
376,32,6,False,True,False,1,5,13,3.7,2025-04-04,234,366,57,46,5,134,196,1.07,Documentary|Mystery|War,75,1995,37|56,20|21|19,188,788,Adventure|Romance|History,5.8,2008,111,Japan,True,False,13,1,40,2078
452,127,0,False,False,False,0,4,4,0.4,2025-09-01,445,306,84,60,29,104,226,0.3,Action|Family|Fantasy,149,2025,53|14|4,19,61,669,Adventure|Crime,9.0,2022,148,Italy,False,False,4,14,27,1465
384,149,5,False,False,False,1,3,9,1.8,2026-01-04,74,52,98,38,20,94,194,1.18,War|Animation,107,2015,8,36|43|68,428,538,Drama,7.5,1986,148,Germany,False,False,45,78,46,2357
315,145,13,False,False,False,2,1,16,3.7,2026-05-24,1065,378,80,63,31,46,119,1.05,Action,85,1986,41|51,27,429,424,Horror,6.0,2020,102,USA,False,False,17,9,20,2464
292,158,10,False,True,False,3,5,19,5.5,2025-01-30,360,104,42,43,30,121,18,0.97,Crime|Science Fiction,138,2006,51|53,8|67,311,579,Horror|War|Action,5.2,2023,117,India,True,False,54,4,22,3078
440,81,5,False,False,False,2,5,12,2.5,2025-02-02,557,216,11,63,15,95,231,1.2,Drama|Thriller,108,1996,24,26,99,455,Action|TV Movie|Thriller,4.9,2001,136,Germany,False,False,50,13,34,1092
160,12,6,False,False,False,0,0,6,1.2,2025-03-31,683,244,113,5,6,133,159,0.23,Drama|Horror,95,1997,18|35,57|16,284,153,Fantasy,4.7,2019,146,Germany,True,False,36,41,18,1164
228,13,9,False,True,False,2,4,16,4.7,2025-05-14,60,246,115,6,6,98,27,0.3,Documentary|Science Fiction,148,2007,22|53,69,85,774,Western|Crime,4.5,2024,134,UK,False,False,46,60,31,1903
94,180,7,True,False,False,2,3,13,3.7,2025-12-05,666,237,62,3,4,121,57,0.62,Documentary|History,168,2007,37|9|33,52,114,334,Animation|History|Science Fiction,6.3,2006,105,Italy,False,False,31,50,5,2796
404,88,6,False,False,False,3,4,13,3.1,2025-08-30,355,344,85,9,36,124,58,0.91,Horror|War,82,2013,20,9|77,116,702,Mystery|Horror|TV Movie,7.7,1983,86,France,False,False,58,1,49,1206
106,175,4,False,False,False,3,1,8,2.4,2025-11-21,614,296,101,38,27,88,45,0.9,Thriller|Mystery|Crime,107,1988,58|36,1,578,841,Comedy|History,9.0,1995,130,Italy,False,False,25,52,25,3570
431,107,6,False,False,False,3,2,11,2.9,2025-06-07,591,451,85,16,8,2,36,0.98,TV Movie,154,2012,6,54,471,808,Romance|Documentary|Science Fiction,7.0,2015,179,Canada,False,False,28,78,1,4739
296,94,15,False,True,False,3,4,23,6.4,2025-02-04,78,295,61,47,7,148,246,1.35,Crime,163,2018,30|34,67,95,252,Animation|War,8.6,1999,153,USA,False,False,1,61,30,4204
86,10,15,False,False,False,2,2,19,4.2,2025-11-08,1155,138,7,80,30,148,86,0.89,History|Action|Western,132,1990,33,36,263,136,Fantasy|Western|War,4.1,1987,152,Japan,False,False,43,58,24,1441
44,38,8,False,True,False,0,2,11,3.3,2025-06-07,1016,390,52,49,15,112,85,0.45,Music|Adventure|Fantasy,166,1992,11,52|61,313,488,War|Family|Mystery,8.0,2004,135,Korea,True,False,1,37,29,3134
313,167,10,False,False,True,2,3,16,4.5,2025-10-07,687,143,34,12,16,149,200,0.75,Family|Drama|Thriller,113,1996,36|1,2|9|53,105,538,Science Fiction,6.0,1998,107,France,True,False,4,77,43,1781
337,196,3,False,True,False,1,3,8,2.9,2025-07-09,228,361,23,32,18,119,38,0.97,Romance|Horror,102,1995,18,49,402,341,Fantasy,9.5,1996,97,Canada,True,False,13,79,26,1466
367,67,15,True,False,False,0,3,19,4.3,2025-04-16,72,42,9,73,16,114,9,1.28,Action,74,2009,10|45,51|74,8,528,TV Movie|Western|Romance,6.3,1984,144,France,True,False,53,62,8,4651
274,88,11,True,False,True,0,2,15,4.6,2025-03-24,942,394,98,37,12,45,283,0.25,Drama|History,159,2009,41,46|63|11,453,753,Crime,4.2,1981,167,Italy,False,False,51,70,42,2525
174,15,15,False,False,False,0,0,15,3.0,2025-12-12,88,212,15,27,33,117,274,0.38,Family|Animation|Adventure,164,1994,42|2,6|32,138,15,Adventure,9.2,1986,133,Italy,True,False,53,14,8,4077
62,176,7,True,True,False,3,2,14,5.6,2025-05-21,659,433,101,27,2,44,171,0.28,Crime|Romance,91,2008,11|29|16,6|18|13,390,797,Action,9.1,1985,75,USA,True,False,42,76,19,3414
123,45,15,False,True,False,3,3,22,6.3,2025-02-08,369,372,63,78,5,77,178,0.7,Family|Drama|Comedy,137,1991,24|56|49,65|29|60,218,284,Drama,4.7,1989,162,Canada,False,False,60,6,4,2988
54,190,9,True,False,False,3,0,13,4.3,2025-02-23,1101,95,20,3,31,131,59,0.29,Science Fiction,145,2022,27|13,42|30|15,338,234,Family,8.3,1992,123,France,True,False,4,56,10,1775
184,70,14,True,False,False,1,5,21,4.8,2025-07-27,688,70,4,72,3,71,69,0.33,Science Fiction|Romance,91,2006,57,78|21,179,592,Family|Animation|Romance,9.0,2011,185,France,False,False,18,2,47,3512
460,2,7,True,False,False,1,4,13,3.3,2026-03-04,91,25,60,64,2,108,271,0.67,Comedy|Science Fiction|TV Movie,100,1990,49|1|45,53|28|17,372,303,Animation,4.1,2022,114,Japan,False,False,48,75,2,3731
238,181,14,False,False,False,2,5,21,4.3,2025-01-02,145,202,114,42,33,8,151,0.71,War|Drama,170,1990,57|22|48,66,377,53,Mystery,6.1,2019,80,India,False,False,46,9,36,1682
481,193,4,False,True,True,3,5,14,5.5,2025-08-03,462,169,45,34,32,108,141,0.27,Music|Science Fiction,132,2017,54|8|31,69|38|58,381,820,Animation|Drama|Science Fiction,4.5,2005,189,Japan,False,False,7,22,18,922
214,175,4,False,False,False,0,2,6,1.0,2025-05-16,971,182,53,56,1,74,96,0.28,Thriller,152,2006,38|22,42|63|76,547,863,Science Fiction|Western|History,7.3,1999,96,Korea,False,False,19,7,10,2897
499,45,9,False,True,False,2,1,13,4.4,2025-06-07,331,126,14,5,20,147,64,0.73,Documentary|Drama,141,1987,21|23|10,58|70,171,547,Comedy|Action,6.3,2011,173,Japan,False,False,10,1,48,4479
374,114,10,False,False,False,1,4,15,2.9,2025-12-13,231,379,61,5,8,141,59,0.57,Family|Science Fiction,115,1990,4|39,25|75|68,232,801,Drama|Action,4.5,2008,161,UK,False,False,32,41,39,4961
198,96,1,False,False,True,3,2,7,3.1,2025-01-13,583,181,44,39,28,143,44,0.46,Romance|Science Fiction,106,1995,58|28|47,18|76,93,148,History,6.8,2013,117,UK,False,False,25,12,1,3359
96,98,8,False,False,False,1,1,10,2.2,2025-10-24,1135,256,5,38,37,77,252,0.87,Family|Action,70,1994,20|41,61|16|37,432,184,Family|Action,4.7,1997,138,UK,False,False,31,73,28,2117
84,149,15,False,False,False,0,2,17,3.2,2025-03-01,300,168,59,17,22,41,27,0.53,Music|Adventure,107,2003,41|5|33,24,101,614,War,5.9,2000,180,Korea,False,False,24,13,35,4756
211,88,11,False,True,False,2,3,17,5.0,2025-06-16,210,116,19,64,14,48,286,0.94,War|Western|Comedy,123,2014,8,3,496,357,Music|Crime,8.7,2018,141,India,True,False,48,16,15,1059
354,196,4,False,False,False,0,3,7,1.1,2025-04-25,160,14,99,61,27,10,100,0.33,Thriller|Adventure|TV Movie,85,2001,5,2|13,131,617,Western,9.2,1991,160,India,True,False,48,36,38,2854
292,18,11,True,False,False,1,4,17,4.1,2025-04-12,1185,395,1,67,13,49,144,0.41,Action|Comedy|Drama,134,2015,45|38,57,114,186,Mystery|Romance,5.2,1994,127,UK,False,False,30,15,34,1118
168,127,15,False,False,False,0,0,15,3.0,2025-04-29,789,150,58,76,19,113,115,0.86,Romance|Drama,78,2015,24|12|1,63|14|51,453,536,Animation|Comedy|Crime,6.3,2024,150,UK,False,False,11,9,24,1635
372,128,10,True,False,False,1,3,15,3.8,2025-10-13,1192,308,34,51,22,121,207,1.39,Fantasy|Crime|Science Fiction,83,1992,32|15,18|4|13,59,851,TV Movie,7.9,1991,123,Italy,False,False,40,80,7,631
134,139,15,False,True,False,3,4,23,6.4,2025-12-18,1108,284,2,4,27,30,196,0.74,Science Fiction|Western,74,1987,36,39|22|63,446,138,Mystery|TV Movie,8.4,2016,161,Canada,False,False,37,61,31,4610
347,91,5,False,False,False,3,4,12,2.9,2025-10-19,657,36,3,75,2,32,187,0.62,Western|Action|Horror,118,1991,23|27,8|32,258,241,History|Animation|War,9.0,1987,118,Japan,True,False,30,55,37,4221
293,100,13,True,False,False,2,3,19,4.9,2025-11-27,1173,55,103,62,6,52,172,0.8,Horror|Documentary|History,116,2012,32,10|69|28,299,272,History,9.8,2005,177,France,False,False,46,75,7,4853
178,20,10,True,False,False,3,1,15,4.6,2025-11-06,1034,416,38,55,34,80,102,0.7,Thriller|Science Fiction,155,2020,57,67,196,591,Drama|Science Fiction,5.6,2020,143,Italy,False,False,60,73,47,495
211,82,6,False,True,False,2,3,12,4.0,2025-03-07,417,438,52,34,18,41,131,1.02,Mystery,100,1992,13,32,322,476,War|Romance,6.4,1982,100,Japan,False,True,51,36,43,4516
441,22,5,False,True,False,0,0,6,2.5,2025-11-18,611,448,8,52,23,23,203,1.33,Crime|Family|Comedy,143,2017,34,75|68|33,513,93,Comedy,8.5,2000,117,Italy,False,False,48,31,28,1790
442,151,4,True,True,False,3,2,11,5.0,2025-02-27,1005,278,47,14,20,139,216,0.77,Fantasy,170,1994,31|46,40|3,40,862,Adventure|Family|Fantasy,7.2,1999,156,India,False,False,35,31,29,3187
47,194,0,False,False,False,2,2,4,1.2,2025-08-30,610,112,110,20,28,81,208,1.15,Animation|TV Movie,130,2011,46|28,21,272,519,Music,6.4,2015,169,India,False,True,4,24,41,3637
81,64,4,True,True,False,0,0,6,3.3,2026-06-13,267,438,76,52,20,115,244,1.25,Fantasy,92,2022,52|19,11,429,377,Mystery,9.1,2016,103,USA,False,False,42,79,41,1878
206,159,2,False,True,False,1,0,4,2.4,2026-03-16,533,81,11,47,10,145,60,0.22,Romance|Science Fiction|TV Movie,85,1999,14|13|56,37|64,396,134,Drama|Western,9.8,1998,168,France,False,False,10,4,19,2149
6,121,7,False,False,False,3,0,10,2.9,2025-05-17,663,359,50,27,24,108,131,0.29,Adventure|Western|Horror,100,2015,39|43,6|1|33,521,635,History|Mystery,7.9,1988,189,Germany,True,False,11,65,32,2783
60,81,14,True,False,False,1,2,18,4.5,2025-02-15,262,260,111,35,23,110,144,1.28,Fantasy|Thriller,110,2012,21,63|20|72,455,55,Crime,4.3,1991,79,Canada,False,False,28,15,32,339
434,185,14,False,False,False,3,0,17,4.3,2025-06-01,254,183,11,26,18,46,86,1.1,Western|Drama,144,1985,50|37|12,10|32,515,694,Horror,4.2,2023,162,UK,False,False,7,42,10,241
337,2,2,False,False,False,2,4,8,1.8,2025-12-04,90,340,79,57,20,145,66,0.45,History,111,1988,5|36|39,12|52,266,183,Mystery,4.5,1993,95,Iran,False,False,49,20,8,2450
341,25,15,False,False,False,1,2,18,3.7,2026-01-12,1050,107,62,57,24,121,137,0.88,Animation|Romance,117,2024,28,55|12|6,530,350,Family|Crime,9.4,2013,155,Germany,True,False,6,62,20,1222
292,13,4,False,False,False,3,2,9,2.5,2025-03-20,93,267,13,65,27,105,48,0.76,Western|Fantasy|Music,102,2022,50,3|15|60,188,806,Mystery,4.3,2006,187,Korea,False,False,49,58,40,2176
383,155,10,False,False,False,1,0,11,2.5,2025-09-23,218,227,68,2,0,101,59,0.22,TV Movie|Science Fiction|Mystery,154,2023,32|20|40,47|51|39,94,129,Action,5.1,1981,164,France,False,False,42,19,42,1985
395,119,13,False,False,False,0,2,15,2.8,2025-06-01,971,221,2,14,10,39,227,1.36,Action|Science Fiction,144,2000,19,51|7|43,13,106,Romance|Western|TV Movie,8.3,2018,168,Germany,False,True,26,63,33,4846
33,69,15,True,True,True,2,4,24,8.1,2026-03-04,970,64,63,79,22,114,223,0.22,Drama|TV Movie,114,2013,33,76,352,617,Science Fiction|Crime|History,8.2,2004,128,India,False,False,55,21,40,1702
81,156,9,False,True,False,1,1,12,3.9,2026-05-19,207,411,53,63,19,60,107,0.87,Music,103,2007,11|12|53,5|9|44,445,117,Family|Comedy|Western,6.8,2001,175,India,False,False,36,35,10,4227
500,28,3,False,False,False,3,0,6,2.1,2025-04-15,1152,26,64,13,10,30,105,1.29,History,160,2013,32|47|56,20,377,343,Comedy,8.9,2008,128,USA,False,False,22,37,33,1407
386,193,2,True,False,False,1,1,5,2.0,2026-03-08,468,75,102,54,26,104,234,1.34,Music|Action|Science Fiction,88,1985,52|34|5,44,327,412,Romance,4.4,1982,159,Japan,False,True,41,67,19,3439
5,72,12,False,False,False,2,2,16,3.6,2026-06-25,301,363,51,57,13,139,226,1.04,Mystery|Drama|History,80,1987,22|25|47,17|67|70,295,219,Thriller,7.2,2013,118,Japan,True,False,35,76,17,1982
133,161,9,False,False,True,0,2,12,3.2,2026-06-04,726,68,6,15,28,76,293,1.08,Horror|Family,165,2022,46|58|41,69|77|30,363,307,Western|Crime,8.1,2013,169,France,True,False,13,47,30,807
455,34,4,False,False,True,0,3,8,2.3,2026-05-03,440,233,9,47,33,103,286,0.82,Fantasy|TV Movie,151,2012,45|32,54|21|19,522,131,Science Fiction|Crime,9.6,2012,185,Germany,True,False,31,5,48,1289
190,147,11,False,True,False,0,0,12,3.7,2025-10-24,83,272,19,15,23,78,191,0.56,Action|Crime,88,2022,4|58,37|28,192,839,TV Movie|Action|Comedy,7.2,1984,186,USA,False,False,37,58,22,3095
326,118,15,False,False,True,1,4,21,5.1,2026-04-06,920,81,110,41,5,104,198,0.48,Horror|War,75,2013,18|42|6,4,590,646,History|War|Comedy,7.7,1985,99,Italy,False,False,37,67,13,3903
403,53,0,True,False,False,0,2,3,1.2,2025-09-09,1187,232,10,68,38,82,205,0.91,Action|Horror,125,1996,2|56,41|49|33,98,118,War,5.0,1989,98,Korea,False,False,27,22,4,2669
212,83,5,True,True,False,2,1,10,4.6,2025-09-22,770,487,105,15,3,51,122,1.1,Family|TV Movie|Thriller,166,2017,8|18,41,480,567,Animation|TV Movie,4.2,2020,104,USA,False,False,44,13,16,4549
192,139,4,True,False,True,1,1,8,3.6,2025-06-22,503,280,54,71,28,10,0,1.18,History|Documentary|Action,77,2015,39|17,49|45|28,527,289,Documentary,8.3,2016,83,Korea,True,False,54,18,47,4563
485,88,8,False,True,False,2,5,16,4.6,2025-09-25,928,144,31,41,21,53,235,1.35,Action|Crime,152,1985,31|1|58,23,428,570,TV Movie|Mystery|Animation,8.6,2021,158,UK,False,False,53,57,44,1016
430,197,11,False,False,False,3,1,15,3.8,2025-01-09,256,241,47,24,28,2,113,1.09,Music|Drama,81,2024,20|52|46,30,510,372,Fantasy,6.9,2025,165,Italy,False,False,53,51,8,2277
302,33,15,True,True,False,1,0,18,6.0,2025-03-08,261,137,119,72,14,133,140,0.43,Action|War|Fantasy,157,2020,1|28,7|42|56,421,281,Thriller,6.7,2003,141,USA,False,False,18,54,35,3682
116,177,10,True,True,True,0,5,18,6.2,2026-03-10,153,474,31,25,10,84,159,0.28,Comedy|Action|TV Movie,125,1986,52|41|22,32|14,489,245,Adventure|Horror,7.0,1995,84,Italy,False,False,41,58,38,1027
32,114,2,False,False,False,0,1,3,0.5,2025-02-26,618,317,80,55,4,26,28,0.87,Mystery|Western,82,2024,15|56,2|59|50,480,815,Comedy|Horror,7.8,2023,175,USA,False,False,13,14,7,105
261,66,2,False,False,False,1,5,8,1.4,2025-12-30,863,251,92,79,28,47,124,0.37,Adventure,86,2004,28|33|42,40|75,559,795,Crime,6.7,2018,118,Korea,False,True,38,19,4,1949
175,49,1,False,True,False,1,0,3,2.2,2026-05-03,958,312,88,42,37,144,171,0.94,Horror|Documentary,83,2014,32,1,233,710,Science Fiction,7.6,1995,136,India,False,False,26,24,1,2977
100,162,0,True,True,True,2,3,8,5.0,2026-01-04,90,20,25,25,18,44,112,1.26,Documentary|Horror|Family,92,1997,12,13|3,145,389,Comedy|Horror|Drama,5.8,1995,122,India,False,False,52,80,28,540
194,178,3,True,False,False,1,4,9,2.5,2026-01-19,652,311,54,31,2,150,96,1.23,Crime|Horror,101,1988,51|18|56,66,505,215,Animation|TV Movie|Western,5.0,2004,171,Germany,False,False,12,42,46,3067
472,150,15,False,False,False,3,5,23,5.0,2025-02-07,425,117,114,25,28,60,202,0.46,Mystery|Documentary,117,2001,6|9|49,38,460,532,Family|Adventure,6.7,2019,118,Iran,False,False,24,64,21,2241
462,22,12,True,False,False,0,2,15,3.6,2025-10-29,1028,267,69,10,17,58,50,0.34,Adventure|War,95,2006,44,33|39,286,196,Crime|War|Fantasy,4.0,1999,111,India,False,False,26,75,49,102
117,186,15,False,False,False,3,1,19,4.6,2025-08-03,972,124,66,75,35,119,236,0.61,Horror,94,2012,27|14|29,72|4,388,143,Crime|History|Action,6.9,2022,181,India,False,False,44,52,49,4409
488,85,9,True,True,False,1,1,13,4.9,2026-02-05,781,109,50,8,34,98,96,0.77,Western|Science Fiction,151,2004,11,71,186,33,TV Movie|Action|Documentary,5.2,2004,111,France,False,False,5,59,4,3024
67,138,0,True,False,False,1,0,2,1.5,2026-03-05,980,385,8,49,13,33,105,0.57,TV Movie|Documentary|History,145,1997,46|44|30,26|1,151,457,Mystery,7.5,1995,142,India,False,False,30,60,37,325
314,45,2,True,False,False,2,3,8,2.7,2026-03-02,511,96,115,79,27,117,196,1.29,Western,82,2010,3|16|57,36,555,299,Animation|Drama|TV Movie,6.4,2015,90,India,True,False,50,42,27,3699
356,173,5,True,False,False,0,5,11,2.5,2026-04-18,781,180,95,51,12,101,19,0.21,Crime,111,2014,30|5,71,253,731,Crime|TV Movie,8.8,1990,96,USA,False,False,8,69,48,3206
184,46,5,True,False,False,1,3,10,2.8,2025-08-10,71,462,86,68,13,113,24,1.2,Comedy|Mystery|History,126,1988,1|4|50,26|32,388,245,Animation,4.1,1981,76,India,False,False,5,29,7,1380
321,49,5,True,False,False,2,4,12,3.4,2025-08-01,1110,207,120,54,7,59,109,0.33,Documentary|Action,121,2005,25,59,230,68,Fantasy|Music|Adventure,4.4,1993,127,Korea,False,False,7,69,37,1409
474,198,8,False,False,False,3,5,16,3.6,2025-05-17,681,94,81,40,30,17,171,0.22,Science Fiction|Mystery|Thriller,151,1999,38|46|1,3,132,317,Romance,8.4,2019,85,USA,True,False,13,20,25,1679
450,85,1,True,False,False,3,5,10,3.2,2025-05-18,570,167,82,5,33,106,147,1.1,Horror,113,2000,35,32,232,623,Thriller|Horror,5.1,2020,75,UK,False,True,13,7,41,1164
260,21,6,True,True,False,1,1,10,4.3,2026-03-13,957,164,21,25,15,108,90,0.93,History|Science Fiction,151,1997,56|51,11|47,412,387,TV Movie,6.6,2012,153,Iran,False,False,51,62,2,3129
373,45,13,False,False,False,1,4,18,3.5,2025-09-21,780,242,39,58,18,96,287,0.93,Horror,87,2015,10,1,18,883,Music|TV Movie|Mystery,9.4,2005,170,India,False,False,38,10,27,323
395,193,3,False,False,False,3,2,8,2.3,2025-12-23,1044,368,62,47,3,98,217,1.08,TV Movie,74,2008,46|44|2,19|34|78,471,698,Fantasy,5.4,2017,159,Japan,True,False,42,50,26,4806
355,78,2,False,True,False,3,2,8,3.6,2026-05-28,1092,342,113,48,37,78,210,1.1,Animation|Comedy|Music,88,2002,14|48|26,40|1|22,508,2,Animation,8.5,2006,142,Iran,False,False,11,23,24,1531
417,55,4,True,True,False,3,4,13,5.2,2025-07-10,412,35,95,23,12,66,209,0.73,Comedy|Documentary|Animation,107,1990,8|18,44,35,600,TV Movie,6.8,1986,76,USA,False,False,43,75,3,798
243,194,6,False,True,False,2,3,12,4.0,2025-12-12,880,177,47,43,20,61,184,1.0,Adventure|Music,112,1991,30,52|18|4,130,890,Fantasy|Family|Music,6.6,2023,159,Canada,False,False,1,42,2,2955
249,103,1,False,False,False,1,4,6,1.1,2025-03-25,714,224,120,60,6,98,150,0.93,Crime|Thriller|War,74,1993,51|6,71|60,177,457,TV Movie,7.8,1995,106,France,True,False,45,12,7,3567
369,66,0,True,False,False,2,1,4,2.1,2026-05-03,253,345,17,68,40,125,46,1.15,Family|Animation,152,2006,59|46,49|72|56,243,229,Comedy|History,4.5,1985,118,Italy,False,False,8,74,24,1048
275,49,10,False,False,True,0,4,15,3.6,2026-02-02,868,168,98,46,8,133,113,0.33,War,128,2005,53,29|64,471,151,History|Crime|Adventure,7.5,1999,139,UK,False,False,37,62,41,1772
424,184,15,True,False,True,2,1,20,6.3,2025-08-04,461,363,94,6,11,124,200,0.56,Documentary|Action|Mystery,113,2012,31|23|49,51|10,545,745,History|Drama,8.1,2015,125,UK,True,False,38,7,46,2495
460,38,14,False,False,False,3,2,19,4.5,2025-08-03,447,416,95,25,0,92,294,0.32,Mystery,124,1995,7,61|23,58,121,Horror|Romance|Crime,7.6,2005,106,USA,True,False,20,77,12,3080
335,114,2,False,False,False,2,5,9,1.9,2026-01-12,24,66,14,10,7,125,260,0.47,Western|TV Movie|Fantasy,158,1991,12|25|31,56|39|74,133,102,Animation|War,5.1,2024,77,Iran,False,False,52,68,32,528
